TeamName,Season,TeamID,FirstD1Season,LastD1Season,Seed,rank,team,conference,adj_em,luck,luck_rank,sos_adj_em,sos_adj_em_rank,sos_adj_o,sos_adj_o_rank,sos_adj_d,sos_adj_d_rank,nc_sos_adj_em,nc_sos_adj_em_rank,ncaa_seed
Valparaiso,2004,1434,1985,2019,Z15,152,Valparaiso,MCon,0.53,0.068,33,-1.31,189,104.7,118,106,267,0.85,139,15
Valparaiso,2013,1434,1985,2019,Y14,65,Valparaiso,Horz,11.42,0.021,130,-1.5,173,101.5,207,103,168,-3.18,261,14
Valparaiso,2015,1434,1985,2019,Y13,64,Valparaiso,Horz,11.13,0.053,60,-2.06,191,104.2,153,106.3,242,-3.69,271,13
Vanderbilt,2004,1435,1985,2019,X06,23,Vanderbilt,SEC,18.64,-0.002,176,7.87,28,108,23,100.1,45,-6.57,288,6
Vanderbilt,2007,1435,1985,2019,W06,43,Vanderbilt,SEC,16.23,0.008,160,9.34,26,109.5,22,100.2,30,-2.74,220,6
Vanderbilt,2008,1435,1985,2019,X04,56,Vanderbilt,SEC,12.65,0.11,5,5.2,86,107.4,49,102.2,118,-1.7,198,4
Vanderbilt,2010,1435,1985,2019,Z04,36,Vanderbilt,SEC,17.54,0.019,115,8.14,45,107.1,37,99,47,1.5,117,4
Vanderbilt,2011,1435,1985,2019,Z05,33,Vanderbilt,SEC,17.33,-0.05,296,6.66,50,106.5,60,99.8,35,2.52,84,5
Vanderbilt,2012,1435,1985,2019,W05,16,Vanderbilt,SEC,20.9,-0.048,280,8.48,13,107.7,14,99.2,24,3.03,79,5
Vanderbilt,2016,1435,1985,2019,Y11a,25,Vanderbilt,SEC,18.76,-0.106,346,8.6,40,109.2,44,100.6,31,3.68,65,11
Vanderbilt,2017,1435,1985,2019,X09,33,Vanderbilt,SEC,16.53,-0.048,292,11.43,13,110.1,33,98.7,7,6.3,32,9
Vermont,2003,1436,1985,2019,Z16,150,Vermont,AE,1.57,0.019,119,-5.13,251,99.3,249,104.4,245,-2.29,213,16
Vermont,2004,1436,1985,2019,X15,172,Vermont,AE,-1.37,0.113,4,-8.08,284,97.4,295,105.5,244,-2.5,229,15
Vermont,2005,1436,1985,2019,Y13,43,Vermont,AE,13.53,0.032,96,-1.71,186,100.7,231,102.4,135,5.11,48,13
Vermont,2010,1436,1985,2019,Z16,136,Vermont,AE,3.08,0.068,35,-6.32,284,98.8,287,105.1,261,-3.11,251,16
Vermont,2012,1436,1985,2019,X16b,118,Vermont,AE,5.17,-0.024,236,-5.44,296,99.1,319,104.6,232,-1.55,201,16
Vermont,2017,1436,1985,2019,Y13,63,Vermont,AE,11.67,0.053,53,-4.42,263,103,234,107.4,282,1.65,112,13
Villanova,2005,1437,1985,2019,Z05,7,Villanova,BE,25.02,-0.054,285,9.16,17,107.9,21,98.7,19,-0.89,182,5
Villanova,2006,1437,1985,2019,Y01,5,Villanova,BE,24.59,0.08,20,10.79,2,108.4,5,97.6,5,3.17,72,1
Villanova,2007,1437,1985,2019,Z09,21,Villanova,BE,20.11,-0.036,266,11.02,5,110.5,7,99.5,9,2.82,86,9
Villanova,2008,1437,1985,2019,X12,46,Villanova,BE,14.21,0.037,84,9.14,25,108.9,15,99.8,38,-2.4,222,12
Villanova,2009,1437,1985,2019,W03,13,Villanova,BE,23.89,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,3
Villanova,2010,1437,1985,2019,X02,17,Villanova,BE,21.24,0.025,103,10.03,12,108.7,7,98.7,33,-0.91,171,2
Villanova,2011,1437,1985,2019,W09,28,Villanova,BE,17.83,-0.04,278,9.07,21,108.3,25,99.3,22,-0.79,181,9
Villanova,2013,1437,1985,2019,X09,53,Villanova,BE,13.57,0.011,150,9.41,12,106.5,27,97.1,4,0.3,143,9
Villanova,2014,1437,1985,2019,W02,11,Villanova,BE,23.68,0.075,30,7.47,49,110.1,18,102.6,90,2.61,87,2
Villanova,2015,1437,1985,2019,W01,5,Villanova,BE,30.65,0.031,104,7.67,41,108.2,42,100.6,43,0.23,152,1
Villanova,2016,1437,1985,2019,Y02,1,Villanova,BE,32.01,0.023,114,10.74,13,110.5,19,99.7,9,2.98,83,2
Villanova,2017,1437,1985,2019,W01,2,Villanova,BE,29.88,0.01,166,9.33,33,109.8,38,100.5,32,3.55,61,1
Villanova,2018,1437,1985,2019,W01,1,Villanova,BE,33.76,-0.018,225,11.31,6,111.3,10,100,12,3.98,61,1
Virginia,2007,1438,1985,2019,X04,48,Virginia,ACC,15.43,0.006,164,8.27,38,109.2,28,100.9,58,-4.35,259,4
Virginia,2012,1438,1985,2019,Z10,33,Virginia,ACC,15.85,-0.024,237,4.05,76,105,75,101,82,-5.7,308,10
Virginia,2014,1438,1985,2019,W01,4,Virginia,ACC,26.46,0.012,154,8.67,28,109.4,31,100.8,27,1.57,114,1
Virginia,2015,1438,1985,2019,W02,6,Virginia,ACC,30.06,0.023,128,8.21,32,108.5,31,100.3,37,0.46,142,2
Virginia,2016,1438,1985,2019,X01,4,Virginia,ACC,29.64,-0.04,278,12.67,2,112.1,2,99.5,6,4.98,38,1
Virginia,2017,1438,1985,2019,W05,12,Virginia,ACC,24.29,-0.03,258,11.68,10,111.5,8,99.8,22,2.29,82,5
Virginia,2018,1438,1985,2019,Y01,2,Virginia,ACC,29.53,0.048,66,9.24,37,110,33,100.7,33,-0.08,158,1
Virginia Tech,2007,1439,1985,2019,Z05,37,Virginia Tech,ACC,17.38,-0.004,187,9.85,16,109.9,13,100.1,26,0.79,135,5
Virginia Tech,2017,1439,1985,2019,W09,50,Virginia Tech,ACC,13.8,0.053,51,8.23,47,110,36,101.7,65,-7.98,342,9
Virginia Tech,2018,1439,1985,2019,W08,33,Virginia Tech,ACC,16.03,-0.018,229,7.91,53,109.2,47,101.3,52,-9.76,344,8
W Michigan,2004,1444,1985,2019,X11,31,Western Michigan,MAC,16.29,0.037,74,-0.63,175,103.5,157,104.1,186,-1.21,196,11
W Michigan,2014,1444,1985,2019,X14,131,Western Michigan,MAC,3.36,0.098,10,-1.86,188,103.9,202,105.7,187,-3.25,261,14
WI Green Bay,2016,1453,1985,2019,Z14,127,Green Bay,Horz,3.74,0.057,51,0.11,146,104.4,180,104.3,133,1.92,110,14
WI Milwaukee,2003,1454,1991,2019,Z12,52,Milwaukee,Horz,12.97,0.025,101,2.06,121,104.9,79,102.8,172,1.05,130,12
WI Milwaukee,2005,1454,1991,2019,X12,36,Milwaukee,Horz,14.69,0.079,22,2.31,120,104.6,119,102.3,129,7.63,21,12
WI Milwaukee,2006,1454,1991,2019,Y11,62,Milwaukee,Horz,11.86,0.017,124,1.54,128,104.9,90,103.4,164,4.95,51,11
WI Milwaukee,2014,1454,1991,2019,W15,168,Milwaukee,Horz,0.08,0.119,4,0.03,150,104.4,173,104.4,128,-2.92,247,15
WKU,2002,1443,1985,2019,X09,44,Western Kentucky,SB,14.51,0.06,40,0.23,150,103.3,178,103,138,0.29,153,9
WKU,2003,1443,1985,2019,Z13,56,Western Kentucky,SB,11.75,0.035,78,1.09,138,103.1,143,102,136,2.09,107,13
WKU,2008,1443,1985,2019,Z12,43,Western Kentucky,SB,14.6,-0.021,219,-0.85,172,103.3,176,104.2,174,1.69,100,12
WKU,2009,1443,1985,2019,X12,88,Western Kentucky,SB,8.1,0.092,10,-0.6,173,102.2,197,102.8,162,6.63,36,12
WKU,2012,1443,1985,2019,Y16b,193,Western Kentucky,SB,-2.67,0.083,18,0,156,102.3,198,102.3,140,2.63,87,16
WKU,2013,1443,1985,2019,X16,173,Western Kentucky,SB,-0.41,0.029,105,-2.47,199,100.9,235,103.3,186,3.24,75,16
Wagner,2003,1447,1985,2019,Y15,179,Wagner,NEC,-1.16,0.049,61,-7.45,282,98.9,261,106.3,294,2.38,100,15
Wake Forest,2002,1448,1985,2019,X07,30,Wake Forest,ACC,17.35,0.006,156,11.24,9,109.3,12,98.1,7,5.85,44,7
Wake Forest,2003,1448,1985,2019,W02,21,Wake Forest,ACC,19.87,0.073,25,7.83,44,105.9,58,98,37,-3.8,249,2
Wake Forest,2004,1448,1985,2019,Y04,15,Wake Forest,ACC,21.69,-0.019,216,13.52,4,109.6,5,96.1,1,1.79,116,4
Wake Forest,2005,1448,1985,2019,W02,8,Wake Forest,ACC,24.86,0.046,65,10.94,4,108.4,13,97.5,4,4.87,51,2
Wake Forest,2009,1448,1985,2019,Y04,24,Wake Forest,ACC,18.88,0.051,52,7.66,51,107.5,41,99.9,55,-4.35,262,4
Wake Forest,2010,1448,1985,2019,W09,58,Wake Forest,ACC,14.12,0.067,39,10.51,9,107.4,28,96.9,3,-0.82,165,9
Wake Forest,2017,1448,1985,2019,Z11b,36,Wake Forest,ACC,16.25,-0.043,290,10.54,25,111.1,12,100.6,39,4.51,45,11
Washington,2004,1449,1985,2019,Z08,60,Washington,P10,10.78,0.031,88,6.16,52,106.6,58,100.4,63,2.14,107,8
Washington,2005,1449,1985,2019,W01,14,Washington,P10,22.18,0.06,43,8.61,23,107.5,26,98.9,20,6.73,29,1
Washington,2006,1449,1985,2019,Z05,15,Washington,P10,20.09,0.007,151,5.21,78,105.5,71,100.3,75,-7.56,313,5
Washington,2009,1449,1985,2019,Z04,17,Washington,P10,22.09,-0.005,180,10.18,16,109.4,4,99.2,44,0.09,151,4
Washington,2010,1449,1985,2019,W11,32,Washington,P10,18.19,0.029,94,6.97,57,106.7,44,99.7,62,1.13,126,11
Washington,2011,1449,1985,2019,W07,16,Washington,P10,21.69,-0.099,334,7.21,40,106.9,46,99.7,30,1.07,122,7
Washington St,2007,1450,1985,2019,W03,27,Washington St.,P10,18.87,0.004,170,6.79,61,107.6,64,100.9,55,-4.96,279,3
Washington St,2008,1450,1985,2019,W04,10,Washington St.,P10,24.32,-0.004,179,8.99,29,109,12,100,52,-6.51,309,4
Weber St,2003,1451,1985,2019,Y12,76,Weber St.,BSky,8.88,0.073,26,-1.73,185,100.5,219,102.2,151,1.29,124,12
Weber St,2007,1451,1985,2019,Z15,184,Weber St.,BSky,-2.71,0.098,13,-3.46,205,104.8,143,108.3,314,1.83,104,15
Weber St,2014,1451,1985,2019,Z16,172,Weber St.,BSky,-0.62,-0.009,203,-6.78,304,103.3,238,110,338,6.69,30,16
Weber St,2016,1451,1985,2019,W15,142,Weber St.,BSky,2.45,0.019,124,-5.67,282,103.3,228,109,333,1.16,137,15
West Virginia,2005,1452,1985,2019,W07,35,West Virginia,BE,15,0.082,19,9.14,18,108.6,9,99.5,35,-7.33,304,7
West Virginia,2006,1452,1985,2019,W06,16,West Virginia,BE,19.49,-0.046,278,10.37,7,108.4,7,98,9,-0.49,164,6
West Virginia,2008,1452,1985,2019,Z07,18,West Virginia,BE,21.29,-0.019,217,9,28,108.5,24,99.5,31,-1.98,210,7
West Virginia,2009,1452,1985,2019,Y06,11,West Virginia,BE,24.21,-0.067,315,10.95,8,108.9,12,98,10,2.11,107,6
West Virginia,2010,1452,1985,2019,W02,5,West Virginia,BE,25.54,0.057,45,12.58,1,110,1,97.5,7,5.45,50,2
West Virginia,2011,1452,1985,2019,W05,19,West Virginia,BE,20.11,-0.018,227,12.7,3,111,1,98.3,7,7.1,21,5
West Virginia,2012,1452,1985,2019,W10,44,West Virginia,BE,13.56,-0.019,221,8.32,17,107.3,24,99,17,2.04,96,10
West Virginia,2015,1452,1985,2019,Y05,25,West Virginia,B12,17.64,0.087,15,9.56,19,108.9,24,99.3,13,-2.65,243,5
West Virginia,2016,1452,1985,2019,W03,8,West Virginia,B12,24.45,0.003,171,11.24,9,110.9,11,99.6,7,0.72,149,3
West Virginia,2017,1452,1985,2019,X04,7,West Virginia,B12,27.17,-0.043,289,10.84,21,110.1,34,99.2,12,-7.97,340,4
West Virginia,2018,1452,1985,2019,W05,12,West Virginia,B12,22.44,-0.014,214,10.59,16,109.9,38,99.3,2,-4.72,299,5
Wichita St,2006,1455,1985,2019,Z07,26,Wichita St.,MVC,16.06,0.032,89,6.03,65,104.7,96,98.7,26,0.35,146,7
Wichita St,2012,1455,1985,2019,Y05,11,Wichita St.,MVC,22.36,-0.017,213,3.97,78,105.1,73,101.2,92,3.5,71,5
Wichita St,2013,1455,1985,2019,Z09,17,Wichita St.,MVC,20.31,-0.002,185,6.71,51,106.9,17,100.2,79,0.17,152,9
Wichita St,2014,1455,1985,2019,Y01,6,Wichita St.,MVC,25.36,-0.009,205,1.04,125,105.8,119,104.8,144,2.89,79,1
Wichita St,2015,1455,1985,2019,Y07,13,Wichita St.,MVC,22.21,0.022,131,3.24,91,105.5,103,102.3,90,3.44,58,7
Wichita St,2016,1455,1985,2019,Y11b,13,Wichita St.,MVC,22.53,-0.079,333,3.61,88,104.8,154,101.2,51,6.45,24,11
Wichita St,2017,1455,1985,2019,Z10,8,Wichita St.,MVC,26.14,-0.021,238,1.5,102,105,130,103.5,110,-0.32,161,10
Wichita St,2018,1455,1985,2019,W04,21,Wichita St.,Amer,19.03,-0.026,254,5.13,73,107.3,79,102.2,70,1.55,114,4
Winthrop,2002,1457,1987,2019,Y16,219,Winthrop,BSth,-5.31,0.038,79,-10.73,311,97.2,313,107.9,304,-0.98,188,16
Winthrop,2005,1457,1987,2019,W14,108,Winthrop,BSth,4.97,0.065,36,-7.69,289,99.6,262,107.3,317,2.26,100,14
Winthrop,2006,1457,1987,2019,Z15,73,Winthrop,BSth,10.27,-0.027,231,-5.29,258,102.1,203,107.4,317,8.15,23,15
Winthrop,2007,1457,1987,2019,Y11,51,Winthrop,BSth,14.81,0.055,51,-2.71,191,103.1,197,105.8,199,15.06,3,11
Winthrop,2008,1457,1987,2019,W13,104,Winthrop,BSth,6.38,0,167,-1.01,175,105.1,106,106.1,267,7.81,19,13
Winthrop,2010,1457,1987,2019,X16b,225,Winthrop,BSth,-5.63,0.049,59,-7.35,297,98.6,290,106,309,6.9,33,16
Winthrop,2017,1457,1987,2019,Z13,113,Winthrop,BSth,4.53,0.029,104,-7.13,320,100.7,316,107.8,305,1.93,97,13
Wisconsin,2002,1458,1985,2019,W08,50,Wisconsin,B10,13.22,0.049,60,10.57,12,109.1,16,98.6,14,8.49,22,8
Wisconsin,2003,1458,1985,2019,Y05,12,Wisconsin,B10,22.07,-0.024,228,6.46,64,106.1,51,99.6,79,-1.01,179,5
Wisconsin,2004,1458,1985,2019,Y06,6,Wisconsin,B10,25.74,-0.001,174,8.34,23,108,20,99.7,30,3.63,64,6
Wisconsin,2005,1458,1985,2019,Z06,17,Wisconsin,B10,20.81,0.042,71,10.24,9,108.5,10,98.3,12,1.27,122,6
Wisconsin,2006,1458,1985,2019,Y09,39,Wisconsin,B10,14.94,-0.024,219,7.96,31,106.6,46,98.6,24,0.91,130,9
Wisconsin,2007,1458,1985,2019,Y02,8,Wisconsin,B10,25.45,0.034,91,7.78,47,108.1,55,100.3,35,-1.57,184,2
Wisconsin,2008,1458,1985,2019,X03,5,Wisconsin,B10,26.68,0.043,69,7.35,51,107.1,61,99.8,40,-0.19,154,3
Wisconsin,2009,1458,1985,2019,W12,29,Wisconsin,B10,17.62,-0.052,299,9.51,28,107.3,44,97.8,9,1.32,121,12
Wisconsin,2010,1458,1985,2019,W04,9,Wisconsin,B10,23.56,-0.013,202,8.69,33,107.9,18,99.2,49,1.01,128,4
Wisconsin,2011,1458,1985,2019,Y04,6,Wisconsin,B10,25.84,-0.003,191,10.81,11,110,9,99.2,20,-3.58,253,4
Wisconsin,2012,1458,1985,2019,W04,8,Wisconsin,B10,24.09,-0.018,216,8.8,9,107.6,15,98.8,11,-3.88,262,4
Wisconsin,2013,1458,1985,2019,Z05,12,Wisconsin,B10,22.57,-0.033,268,11.08,4,108.8,1,97.7,12,-3.2,262,5
Wisconsin,2014,1458,1985,2019,Z02,5,Wisconsin,B10,25.89,0.019,133,11.44,3,110.2,13,98.8,2,3.33,68,2
Wisconsin,2015,1458,1985,2019,Z01,2,Wisconsin,B10,33.72,0.015,146,11.03,4,109.8,9,98.8,7,5.3,29,1
Wisconsin,2016,1458,1985,2019,W07,38,Wisconsin,B10,16.55,-0.022,235,9.57,25,110.3,24,100.7,36,1.24,134,7
Wisconsin,2017,1458,1985,2019,W08,21,Wisconsin,B10,22.99,-0.003,193,10,29,110.6,22,100.6,38,-1.29,193,8
Wofford,2010,1459,1996,2019,W13,82,Wofford,SC,10.12,-0.023,242,-1.55,193,102.2,183,103.8,203,4.23,63,13
Wofford,2011,1459,1996,2019,Y14,84,Wofford,SC,8.17,-0.024,239,-0.59,164,104,134,104.6,214,6.96,23,14
Wofford,2014,1459,1996,2019,Y15,192,Wofford,SC,-1.94,0.025,125,-5.87,287,103.5,224,109.3,320,7.63,22,15
Wofford,2015,1459,1996,2019,Z12,96,Wofford,SC,6.72,0.122,3,-3.98,245,104,158,108,318,6.79,18,12
Wright St,2007,1460,1988,2019,Z14,100,Wright St.,Horz,6.66,0.137,2,0.23,148,105.7,118,105.5,187,-2.57,215,14
Wright St,2018,1460,1988,2019,Y14,133,Wright St.,Horz,2.89,0.074,27,-3.79,250,102.7,266,106.5,228,2.23,92,14
Wyoming,2002,1461,1985,2019,Z11,67,Wyoming,MWC,11.01,0.032,92,3.51,100,105.8,92,102.3,111,-5.47,282,11
Wyoming,2015,1461,1985,2019,W12,109,Wyoming,MWC,5.67,0.083,21,-1.04,161,103,210,104.1,141,-10.31,343,12
Xavier,2002,1462,1985,2019,Z07,23,Xavier,A10,18.6,0.051,54,5.1,76,106.9,55,101.8,95,5.37,47,7
Xavier,2003,1462,1985,2019,X03,20,Xavier,A10,19.88,0.018,120,4.8,86,105,76,100.2,89,4.84,56,3
Xavier,2004,1462,1985,2019,W07,21,Xavier,A10,20.16,-0.022,219,7.19,36,107.5,33,100.3,58,2.75,81,7
Xavier,2006,1462,1985,2019,X14,54,Xavier,A10,12.73,-0.065,298,1.91,117,103.6,148,101.6,117,-3.38,244,14
Xavier,2007,1462,1985,2019,X09,32,Xavier,A10,18.13,-0.047,280,2.83,108,106.5,96,103.6,126,3.4,77,9
Xavier,2008,1462,1985,2019,Z03,15,Xavier,A10,22.05,0.054,49,6.94,53,108.1,34,101.2,80,3.5,69,3
Xavier,2009,1462,1985,2019,W04,20,Xavier,A10,20.24,-0.008,185,5.81,64,105.8,68,100,62,7.97,24,4
Xavier,2010,1462,1985,2019,Z06,18,Xavier,A10,20.87,0.01,139,8.04,46,106.2,64,98.2,19,7.27,30,6
Xavier,2011,1462,1985,2019,W06,38,Xavier,A10,16.02,0.035,89,4.49,73,105.4,85,100.9,72,6.02,35,6
Xavier,2012,1462,1985,2019,Y10,53,Xavier,A10,12.59,0.031,89,7.24,31,107.4,20,100.1,48,4.56,47,10
Xavier,2014,1462,1985,2019,Y12b,52,Xavier,BE,13.11,0.017,139,7.89,37,109.1,38,101.2,44,0.41,149,12
Xavier,2015,1462,1985,2019,Z06,21,Xavier,BE,19.49,-0.062,317,10.29,10,109.5,12,99.2,10,2.07,94,6
Xavier,2016,1462,1985,2019,W02,14,Xavier,BE,22.52,0.047,68,8.16,45,108.2,64,100,16,1.73,116,2
Xavier,2017,1462,1985,2019,X11,31,Xavier,BE,16.7,0.044,71,11.73,9,111.2,9,99.5,16,5.32,38,11
Xavier,2018,1462,1985,2019,Z01,15,Xavier,BE,21.51,0.091,17,9.35,35,109.9,37,100.6,29,1.84,108,1
Yale,2016,1463,1985,2019,Z12,47,Yale,Ivy,14.33,0.026,105,-0.85,169,105.5,122,106.4,209,-1,193,12
